instantaneo,cod_estacao,monoxido_carbono,particulas_finas,ozonio,latitude,longitude,categoria_local,temp_k,umidade,densidade_veicular,temp_c,media_particulas_categoria_x,media_particulas_categoria_y
2024-02-05 04:59:00,1,1.2704143007312942,42.59947364599911,16.776060820454788,-23.5505,-46.6333,Comercial,293.1563933336,34.9389296683,1661,20.006393333600045,33.27620089990331,33.27620089990331
2024-02-05 19:59:00,1,1.012804798014005,29.455519557684163,27.03871542031584,-23.5505,-46.6333,Comercial,304.2048806846,30.7134215284,1298,31.05488068460005,33.27620089990331,33.27620089990331
2024-02-01 15:35:00,2,1.222097793989545,32.46757898913775,17.832513241577246,-23.5592,-46.641,Residencial,298.2740414121,32.3398786669,691,25.12404141210004,32.660809537973506,32.660809537973506
2024-02-05 22:12:00,1,1.3820656184861466,37.17401500813015,37.20396071974521,-23.5505,-46.6333,Comercial,294.1885695762,48.6434396953,2757,21.038569576200018,33.27620089990331,33.27620089990331
2024-02-06 17:20:00,1,1.0331159613268337,49.82097768127432,33.6242885798661,-23.5505,-46.6333,Comercial,302.3058455361,40.279345833,890,29.155845536100003,33.27620089990331,33.27620089990331
2024-02-02 12:46:00,2,2.1450678075484197,13.33958727635912,25.89307642511355,-23.5592,-46.641,Residencial,292.591113872,65.3752832045,2680,19.441113872000017,32.660809537973506,32.660809537973506
2024-02-03 07:49:00,4,0.7588962613399135,28.124075116540705,32.706860067310146,-23.571,-46.655,Industrial,291.2893948745,73.4779548163,2862,18.1393948745,33.3637646828424,33.3637646828424
2024-02-05 19:36:00,2,0.9124984595188264,29.70931802382878,33.2861765553743,-23.5592,-46.641,Residencial,304.2048806846,30.7134215284,1298,31.05488068460005,32.660809537973506,32.660809537973506
2024-02-04 17:16:00,3,0.2078809960188713,7.153035224305013,34.40379377589027,-23.5433,-46.622,Residencial,301.8808492532,84.472392338,1891,28.730849253200006,32.660809537973506,32.660809537973506
2024-02-04 00:05:00,3,1.376064558467211,16.85469012755833,26.344624148145385,-23.5433,-46.622,Residencial,297.0963731191,47.3523884208,539,23.94637311910003,32.660809537973506,32.660809537973506
2024-02-07 18:51:00,2,1.4576559619646614,35.6031931459931,12.313740205726273,-23.5592,-46.641,Residencial,292.2358679722,35.2398179322,2913,19.08586797220005,32.660809537973506,32.660809537973506
2024-02-05 00:19:00,1,1.2832388541876207,36.13415316273464,21.25940110230661,-23.5505,-46.6333,Comercial,300.4564991528,43.6208939881,506,27.30649915280003,33.27620089990331,33.27620089990331
2024-02-05 20:39:00,4,0.288229982154795,53.42651957590249,16.36067317042174,-23.571,-46.655,Industrial,301.550221225,55.8980391225,2081,28.400221224999996,33.3637646828424,33.3637646828424
2024-02-03 23:35:00,1,1.1016011324109072,18.972952844020263,25.34043885103004,-23.5505,-46.6333,Comercial,300.8814579093,35.8949858625,588,27.731457909300048,33.27620089990331,33.27620089990331
2024-02-05 17:25:00,1,1.5312005430829945,33.331203113256755,33.8881601296392,-23.5505,-46.6333,Comercial,296.5044008349,78.4514696995,1604,23.354400834900048,33.27620089990331,33.27620089990331
2024-02-01 21:49:00,1,1.5576412187975557,15.625227388964564,30.07878176054449,-23.5505,-46.6333,Comercial,299.1095251935,62.4255805359,2438,25.959525193500042,33.27620089990331,33.27620089990331
2024-02-06 03:05:00,1,0.6566540939528507,42.56380166128328,38.39859959181848,-23.5505,-46.6333,Comercial,291.7614650339,59.8929190639,65,18.611465033900004,33.27620089990331,33.27620089990331
2024-02-07 18:30:00,3,1.4718759744563827,38.21789849008433,37.52684094420102,-23.5433,-46.622,Residencial,292.2358679722,35.2398179322,2913,19.08586797220005,32.660809537973506,32.660809537973506
2024-02-02 23:10:00,4,1.4037361899768888,40.75943063359882,25.59812539417186,-23.571,-46.655,Industrial,296.9902505491,50.1040364681,1313,23.840250549100006,33.3637646828424,33.3637646828424
2024-02-02 02:30:00,3,0.2999118276799013,46.84979383791424,35.869569789451475,-23.5433,-46.622,Residencial,298.326301585,69.3560076272,234,25.176301585000033,32.660809537973506,32.660809537973506
2024-02-03 07:57:00,3,0.8364923948419078,50.57638647986846,20.45240183156656,-23.5433,-46.622,Residencial,291.2893948745,73.4779548163,2862,18.1393948745,32.660809537973506,32.660809537973506
2024-02-03 21:46:00,3,1.936499415388216,6.609478507331267,14.848427615650373,-23.5433,-46.622,Residencial,291.3825725928,39.5871951024,2170,18.23257259280001,32.660809537973506,32.660809537973506
2024-02-06 06:18:00,3,0.6694703145011834,30.70070300361099,17.26438482022395,-23.5433,-46.622,Residencial,296.1464612208,57.0559816042,366,22.99646122080003,32.660809537973506,32.660809537973506
2024-02-05 15:57:00,1,1.7516703341008428,47.8383693110562,14.312254016455157,-23.5505,-46.6333,Comercial,303.1158619542,60.9014080992,2720,29.965861954200022,33.27620089990331,33.27620089990331
2024-02-02 13:10:00,2,0.9063450303985428,28.52821206927713,38.43914351338383,-23.5592,-46.641,Residencial,292.7563067229,38.803683217,1665,19.6063067229,32.660809537973506,32.660809537973506
2024-02-02 00:27:00,2,1.5931625224512924,40.20281136673368,15.353926993673108,-23.5592,-46.641,Residencial,300.7270230958,83.2093101513,2255,27.57702309580003,32.660809537973506,32.660809537973506
2024-02-01 16:12:00,1,1.7914845197200533,57.99492213848684,37.77684806113594,-23.5505,-46.6333,Comercial,304.9515066347,60.1620039967,1541,31.801506634700047,33.27620089990331,33.27620089990331
2024-02-07 13:02:00,2,1.160357042604997,24.89520212405472,13.57231858624183,-23.5592,-46.641,Residencial,300.4017443309,38.6805104703,1284,27.25174433090001,32.660809537973506,32.660809537973506
2024-02-02 11:51:00,2,1.908882692555532,15.535780072903066,44.26928614879281,-23.5592,-46.641,Residencial,294.3821367079,43.3200532992,1617,21.232136707899997,32.660809537973506,32.660809537973506
2024-02-06 04:01:00,1,1.2823098838107252,45.1805912493742,19.163326365404767,-23.5505,-46.6333,Comercial,300.1321421586,62.0791404385,844,26.982142158600027,33.27620089990331,33.27620089990331
2024-02-06 14:21:00,2,0.7174868617129231,24.80791945005412,39.13693662844257,-23.5592,-46.641,Residencial,292.8846291797,66.9078201606,2955,19.73462917970005,32.660809537973506,32.660809537973506
2024-02-04 11:03:00,3,0.9942146282007922,11.76447341169228,42.07687101689593,-23.5433,-46.622,Residencial,292.8966066787,67.8048993626,182,19.746606678700005,32.660809537973506,32.660809537973506
2024-02-07 09:58:00,3,1.2384564473618258,9.65652624083326,17.438447286948062,-23.5433,-46.622,Residencial,292.4945588905,57.8090981914,1804,19.344558890500025,32.660809537973506,32.660809537973506
2024-02-03 05:59:00,3,1.1739240339830788,42.45244105217587,38.89695632954077,-23.5433,-46.622,Residencial,303.3720258226,49.1806849005,95,30.222025822600017,32.660809537973506,32.660809537973506
2024-02-07 02:49:00,2,1.4322095147958749,49.97580990945007,21.95207178260221,-23.5592,-46.641,Residencial,301.8635853435,58.0785019595,1760,28.71358534350003,32.660809537973506,32.660809537973506
2024-02-02 11:37:00,3,1.696240292887814,26.6708105180356,43.50394066088997,-23.5433,-46.622,Residencial,294.3821367079,43.3200532992,1617,21.232136707899997,32.660809537973506,32.660809537973506
2024-02-07 04:55:00,4,1.4127166420906438,14.496140896549557,14.2578871880693,-23.571,-46.655,Industrial,303.3296670787,70.6096120782,2799,30.17966707870005,33.3637646828424,33.3637646828424
2024-02-03 12:40:00,4,0.5852547642422813,48.17425874027685,32.44827924017179,-23.571,-46.655,Industrial,291.5728159266,78.8105114856,844,18.422815926600038,33.3637646828424,33.3637646828424
2024-02-03 17:51:00,4,1.4463510938589632,39.608141893229245,36.751836061547664,-23.571,-46.655,Industrial,304.5020359294,74.43941314,1412,31.352035929400017,33.3637646828424,33.3637646828424
2024-02-06 08:07:00,1,1.4898437173235104,42.470467224135184,25.27139503269041,-23.5505,-46.6333,Comercial,292.6414469625,62.0865820163,1072,19.49144696250005,33.27620089990331,33.27620089990331
2024-02-01 02:12:00,2,1.9565193084626,43.72371069367384,41.815511036039375,-23.5592,-46.641,Residencial,300.8018389865,58.0231797509,1098,27.651838986500024,32.660809537973506,32.660809537973506
2024-02-01 14:57:00,4,1.3490331069782695,33.79112877998955,35.53548897938323,-23.571,-46.655,Industrial,296.2808639404,40.9089939432,483,23.130863940400047,33.3637646828424,33.3637646828424
2024-02-02 16:15:00,4,0.2007318778241799,42.43405205515213,11.125902738589822,-23.571,-46.655,Industrial,292.9471249208,45.1347291395,1377,19.7971249208,33.3637646828424,33.3637646828424
2024-02-02 23:28:00,3,0.99641774398991,37.25740518119856,23.30162249305617,-23.5433,-46.622,Residencial,296.9902505491,50.1040364681,1313,23.840250549100006,32.660809537973506,32.660809537973506
2024-02-03 15:18:00,1,0.9675486669633376,26.584197420224065,40.97859013459651,-23.5505,-46.6333,Comercial,298.1292641172,64.0092829858,2181,24.979264117200046,33.27620089990331,33.27620089990331
2024-02-05 02:16:00,1,2.4628675201746093,36.81963618172054,39.046945843262414,-23.5505,-46.6333,Comercial,298.1808607383,61.150550573,1677,25.03086073830002,33.27620089990331,33.27620089990331
2024-02-03 12:36:00,1,1.231424989072364,20.3626958977064,23.682191890726585,-23.5505,-46.6333,Comercial,291.5728159266,78.8105114856,844,18.422815926600038,33.27620089990331,33.27620089990331
2024-02-01 02:53:00,3,1.870755430254229,16.677553929033913,28.03389298305254,-23.5433,-46.622,Residencial,297.3837995675,84.6766599302,2232,24.2337995675,32.660809537973506,32.660809537973506
2024-02-05 10:06:00,3,1.809268049704737,58.72047882709553,28.43219946353347,-23.5433,-46.622,Residencial,292.9994176299,65.3488283458,2732,19.849417629900017,32.660809537973506,32.660809537973506
2024-02-07 05:29:00,1,1.0730408448770303,13.13564805577168,16.66295458404803,-23.5505,-46.6333,Comercial,296.8214344742,77.2808405527,2273,23.671434474199998,33.27620089990331,33.27620089990331
2024-02-03 05:24:00,2,-0.1758616288122465,50.82733430940675,37.09349550054567,-23.5592,-46.641,Residencial,296.5687244346,64.9175361545,537,23.41872443460005,32.660809537973506,32.660809537973506
2024-02-06 10:41:00,1,1.3682048267459443,24.71679037550361,30.117089989285123,-23.5505,-46.6333,Comercial,304.2554236517,30.0775040273,2969,31.10542365170005,33.27620089990331,33.27620089990331
2024-02-07 18:02:00,2,2.1313106762552336,48.27127700195496,41.27938672029771,-23.5592,-46.641,Residencial,298.1372040108,68.8002535485,1637,24.987204010800042,32.660809537973506,32.660809537973506
2024-02-01 14:08:00,3,1.1644975341910149,5.723803237255794,26.124307221748104,-23.5433,-46.622,Residencial,293.7642394878,80.9903563388,690,20.614239487800035,32.660809537973506,32.660809537973506
2024-02-06 14:44:00,2,1.7204572284487176,44.970492692916125,38.49657299427327,-23.5592,-46.641,Residencial,291.4288467212,33.4015030253,2648,18.27884672120001,32.660809537973506,32.660809537973506
2024-02-06 20:11:00,3,0.6291105062571101,59.79412345476411,33.20764695017096,-23.5433,-46.622,Residencial,298.1032531377,76.1953525049,1525,24.953253137700017,32.660809537973506,32.660809537973506
2024-02-05 17:51:00,2,1.324732998563327,23.44994377986311,19.650397320909622,-23.5592,-46.641,Residencial,297.8632433906,66.3120812941,2276,24.71324339060004,32.660809537973506,32.660809537973506
2024-02-06 12:37:00,1,0.8612652103996975,53.91527980142707,42.36919285893135,-23.5505,-46.6333,Comercial,292.013563371,84.3135064905,445,18.863563370999998,33.27620089990331,33.27620089990331
2024-02-04 08:54:00,2,1.044859473906374,9.76850015462104,11.321045126094749,-23.5592,-46.641,Residencial,302.595602623,59.6244999896,2735,29.445602623000013,32.660809537973506,32.660809537973506
2024-02-07 19:40:00,2,1.390087119819956,30.15381591454549,43.05878895453566,-23.5592,-46.641,Residencial,293.0834813814,82.2688680943,2919,19.933481381400043,32.660809537973506,32.660809537973506
2024-02-03 02:21:00,2,1.0957131080000355,38.83845330855407,13.69017759814673,-23.5592,-46.641,Residencial,297.3810961507,43.4035042622,2948,24.23109615070001,32.660809537973506,32.660809537973506
2024-02-04 14:15:00,2,0.9188208227728946,51.78020553317553,36.57526927004543,-23.5592,-46.641,Residencial,303.0663134643,43.2361629329,1480,29.916313464300003,32.660809537973506,32.660809537973506
2024-02-02 15:06:00,2,0.517692711826385,18.003385907477618,14.844531144974672,-23.5592,-46.641,Residencial,291.210583998,77.6579619186,463,18.060583998000027,32.660809537973506,32.660809537973506
2024-02-02 21:53:00,1,0.912748480665643,42.44235293634231,24.044782207338,-23.5505,-46.6333,Comercial,291.3055082594,30.275050635,825,18.15550825940005,33.27620089990331,33.27620089990331
2024-02-01 21:47:00,3,1.2866555087172984,42.122305762262485,43.67962796338004,-23.5433,-46.622,Residencial,299.1095251935,62.4255805359,2438,25.959525193500042,32.660809537973506,32.660809537973506
2024-02-07 19:18:00,2,1.431901190597601,20.02051468344867,34.82137669754273,-23.5592,-46.641,Residencial,291.7808658992,69.4085278837,646,18.630865899200046,32.660809537973506,32.660809537973506
2024-02-04 09:35:00,1,1.3794749569254647,21.353103080242445,28.38704190900352,-23.5505,-46.6333,Comercial,291.7050050095,54.0389172698,380,18.555005009500007,33.27620089990331,33.27620089990331
2024-02-06 00:49:00,4,0.8352151781770848,17.37750366496533,33.37745167569861,-23.571,-46.655,Industrial,304.1123205879,84.1636586935,252,30.962320587900024,33.3637646828424,33.3637646828424
2024-02-07 02:58:00,2,1.3553753035714164,50.014215686004896,35.33948235621422,-23.5592,-46.641,Residencial,301.8635853435,58.0785019595,1760,28.71358534350003,32.660809537973506,32.660809537973506
2024-02-01 09:50:00,3,0.2867634509476955,28.61729667369426,16.079953066433212,-23.5433,-46.622,Residencial,304.7407513598,58.0000870444,672,31.590751359800038,32.660809537973506,32.660809537973506
2024-02-04 10:41:00,3,1.5293031710389595,18.20170998170754,41.80098750893012,-23.5433,-46.622,Residencial,303.7708449374,57.5738429365,2929,30.620844937400022,32.660809537973506,32.660809537973506
2024-02-04 02:29:00,3,1.7124187658678964,9.574323910688651,27.114741280753595,-23.5433,-46.622,Residencial,298.0890338266,53.5085783166,1133,24.939033826599996,32.660809537973506,32.660809537973506
2024-02-07 06:11:00,2,0.7349533790268412,42.68954776012393,37.4943139050515,-23.5592,-46.641,Residencial,302.8708519433,60.4204828544,2050,29.720851943300033,32.660809537973506,32.660809537973506
2024-02-06 04:30:00,1,1.302096183680115,56.4241279239621,18.21157180931853,-23.5505,-46.6333,Comercial,296.6147047344,64.6862607404,1989,23.464704734400016,33.27620089990331,33.27620089990331
2024-02-06 04:34:00,4,1.2337863836938183,17.492979631555166,29.68766905892152,-23.571,-46.655,Industrial,296.6147047344,64.6862607404,1989,23.464704734400016,33.3637646828424,33.3637646828424
2024-02-03 09:44:00,2,1.3446081251590534,50.24720903155473,42.11899116647882,-23.5592,-46.641,Residencial,294.9692658851,68.3007056759,1902,21.819265885100037,32.660809537973506,32.660809537973506
2024-02-06 19:34:00,4,0.8860372418912408,55.0050835080405,38.57821901598261,-23.571,-46.655,Industrial,292.5740814666,49.9087204322,886,19.4240814666,33.3637646828424,33.3637646828424
2024-02-06 23:09:00,3,1.8597166783189685,41.33265326743055,40.56553921001244,-23.5433,-46.622,Residencial,293.538715181,58.0486458259,1122,20.38871518100001,32.660809537973506,32.660809537973506
2024-02-06 05:32:00,2,0.9981145381997404,36.86425462384078,32.87334405816994,-23.5592,-46.641,Residencial,293.0815415778,76.7240228745,363,19.931541577800033,32.660809537973506,32.660809537973506
2024-02-06 20:26:00,2,1.4778970185331612,53.26307223773216,28.50868254284774,-23.5592,-46.641,Residencial,298.1032531377,76.1953525049,1525,24.953253137700017,32.660809537973506,32.660809537973506
2024-02-02 18:15:00,3,0.903212531994879,48.91308188436711,26.82867674549799,-23.5433,-46.622,Residencial,292.8122789861,50.5939016643,2221,19.662278986100034,32.660809537973506,32.660809537973506
2024-02-03 12:33:00,4,0.397668369856536,32.14664887236312,38.00539150598106,-23.571,-46.655,Industrial,291.5728159266,78.8105114856,844,18.422815926600038,33.3637646828424,33.3637646828424
2024-02-05 12:37:00,1,1.198521967081016,29.519567411274625,16.30951332140853,-23.5505,-46.6333,Comercial,302.2579243795,84.9820438265,530,29.107924379500048,33.27620089990331,33.27620089990331
2024-02-04 04:25:00,3,0.8110923272733354,53.3278228529853,43.85962925897999,-23.5433,-46.622,Residencial,292.7874425398,81.5359013882,1149,19.63744253980002,32.660809537973506,32.660809537973506
2024-02-01 21:45:00,3,1.25173174469908,52.632538691330325,27.46194280641423,-23.5433,-46.622,Residencial,299.1095251935,62.4255805359,2438,25.959525193500042,32.660809537973506,32.660809537973506
2024-02-07 20:19:00,3,1.2893080069106622,26.994346433305196,41.718329259770414,-23.5433,-46.622,Residencial,300.1758908947,33.1338278892,2414,27.025890894700012,32.660809537973506,32.660809537973506
2024-02-03 14:18:00,3,0.8324292529842772,53.51672320633124,17.096829019240197,-23.5433,-46.622,Residencial,296.3401338321,30.4692740424,2196,23.190133832100003,32.660809537973506,32.660809537973506
2024-02-05 02:09:00,3,0.6170518119922626,35.64837259365978,25.933477195716737,-23.5433,-46.622,Residencial,298.1808607383,61.150550573,1677,25.03086073830002,32.660809537973506,32.660809537973506
2024-02-06 04:45:00,4,1.7891949573227004,39.82076438008436,35.88170521504561,-23.571,-46.655,Industrial,296.6147047344,64.6862607404,1989,23.464704734400016,33.3637646828424,33.3637646828424
2024-02-05 09:46:00,3,1.348536258382112,51.75887413404671,19.300375444468813,-23.5433,-46.622,Residencial,297.4035198488,39.2683582686,850,24.25351984880001,32.660809537973506,32.660809537973506
2024-02-04 20:23:00,2,1.6919974067844026,36.57641778309966,38.443858703310624,-23.5592,-46.641,Residencial,292.3645267426,66.7877289943,2807,19.214526742600015,32.660809537973506,32.660809537973506
2024-02-02 20:03:00,4,2.124638011749314,19.384339619709284,41.61116355222181,-23.571,-46.655,Industrial,298.4592482347,50.7586671732,2210,25.30924823470002,33.3637646828424,33.3637646828424
2024-02-03 07:40:00,1,1.7562303305692872,21.48292946871523,25.56577122994477,-23.5505,-46.6333,Comercial,291.2893948745,73.4779548163,2862,18.1393948745,33.27620089990331,33.27620089990331
2024-02-01 05:28:00,2,1.7882825091507963,54.15253459775504,24.29218912962986,-23.5592,-46.641,Residencial,297.2499739855,46.0077424822,690,24.099973985500014,32.660809537973506,32.660809537973506
2024-02-04 11:58:00,1,1.1008759291242234,18.614303928316502,20.856465933012835,-23.5505,-46.6333,Comercial,297.7645552708,68.3638026209,167,24.614555270799997,33.27620089990331,33.27620089990331
2024-02-03 23:36:00,1,1.4277327351068636,33.28369124581452,32.47326458431132,-23.5505,-46.6333,Comercial,300.8814579093,35.8949858625,588,27.731457909300048,33.27620089990331,33.27620089990331
2024-02-03 19:10:00,2,1.606873038477744,29.214854514705586,43.2439896084731,-23.5592,-46.641,Residencial,303.7268236094,44.8280756505,386,30.576823609400037,32.660809537973506,32.660809537973506
2024-02-01 20:21:00,1,1.1754348163629067,24.3848539033923,37.74552491154679,-23.5505,-46.6333,Comercial,299.0732535709,48.5887019334,1057,25.923253570900044,33.27620089990331,33.27620089990331
2024-02-02 05:26:00,2,1.2549871104416803,31.208020973912948,21.167757026372776,-23.5592,-46.641,Residencial,302.1664163965,52.4680712113,1358,29.016416396500006,32.660809537973506,32.660809537973506
2024-02-02 06:29:00,2,1.4200339190461742,21.856659754206447,24.20788653348676,-23.5592,-46.641,Residencial,303.2491022873,64.3492855359,1690,30.099102287300013,32.660809537973506,32.660809537973506
2024-02-03 20:28:00,1,0.4273242832067474,21.167083599926293,33.27974732656275,-23.5505,-46.6333,Comercial,299.4470796254,69.6590989316,2250,26.297079625400045,33.27620089990331,33.27620089990331
2024-02-07 09:16:00,2,1.6154755934410954,42.211185312242975,29.3923812026632,-23.5592,-46.641,Residencial,301.0866745776,81.65934665,1933,27.9366745776,32.660809537973506,32.660809537973506
2024-02-07 11:27:00,2,0.6458907367264122,54.753518638078745,44.77246939324916,-23.5592,-46.641,Residencial,303.8418677475,53.8917966852,1420,30.691867747499998,32.660809537973506,32.660809537973506
2024-02-06 11:40:00,3,0.0170378629191163,56.198005834189615,28.050776286479643,-23.5433,-46.622,Residencial,299.2429749086,79.546179222,2110,26.092974908600013,32.660809537973506,32.660809537973506
2024-02-02 06:35:00,1,1.287337519598251,56.76525399452662,21.369522652838363,-23.5505,-46.6333,Comercial,295.4895470623,43.8554132876,906,22.339547062300028,33.27620089990331,33.27620089990331
2024-02-06 23:59:00,1,1.2876906224388989,49.01391327259341,32.41289147660333,-23.5505,-46.6333,Comercial,300.9312465077,67.2747593137,2600,27.78124650770002,33.27620089990331,33.27620089990331
2024-02-05 00:47:00,4,0.6292011180616695,6.17077512499335,29.181109326375875,-23.571,-46.655,Industrial,303.2724419355,68.3656342885,784,30.122441935500035,33.3637646828424,33.3637646828424
2024-02-05 14:57:00,1,0.7312694126861038,8.290560344409943,11.807019344380564,-23.5505,-46.6333,Comercial,303.858882738,40.6890031916,866,30.708882738,33.27620089990331,33.27620089990331
2024-02-02 08:12:00,2,0.3983877979486145,36.36636505707924,37.548536390637125,-23.5592,-46.641,Residencial,295.2328100293,58.6588182725,735,22.08281002930005,32.660809537973506,32.660809537973506
2024-02-05 00:46:00,3,0.879044827823996,8.872864604622919,33.95491746366712,-23.5433,-46.622,Residencial,303.2724419355,68.3656342885,784,30.122441935500035,32.660809537973506,32.660809537973506
2024-02-07 01:23:00,4,0.430242840038083,26.839870427116377,35.21145100432276,-23.571,-46.655,Industrial,295.7097469117,48.8716325078,997,22.559746911700017,33.3637646828424,33.3637646828424
2024-02-06 03:24:00,2,0.9401945463408884,47.03795131385314,12.806223987412132,-23.5592,-46.641,Residencial,291.7614650339,59.8929190639,65,18.611465033900004,32.660809537973506,32.660809537973506
2024-02-02 18:11:00,3,1.3406655292835712,46.1570637639681,14.180677584179904,-23.5433,-46.622,Residencial,292.8122789861,50.5939016643,2221,19.662278986100034,32.660809537973506,32.660809537973506
2024-02-05 03:12:00,1,1.718029862077138,47.62224018738647,28.082481633060308,-23.5505,-46.6333,Comercial,300.9047250146,42.6952365231,1696,27.754725014600012,33.27620089990331,33.27620089990331
2024-02-05 11:17:00,2,1.339888444523471,14.406656595012628,13.844020544722424,-23.5592,-46.641,Residencial,303.7737252311,68.7025229581,1285,30.623725231100025,32.660809537973506,32.660809537973506
2024-02-07 14:09:00,1,1.551159481716656,43.08376700441963,29.65595818522265,-23.5505,-46.6333,Comercial,302.691907569,66.9470744035,2447,29.541907569000045,33.27620089990331,33.27620089990331
2024-02-07 06:38:00,3,0.4992079051450365,50.32494573591583,28.34705239719561,-23.5433,-46.622,Residencial,304.8533936185,35.4791722058,2922,31.7033936185,32.660809537973506,32.660809537973506
2024-02-01 12:31:00,4,1.2520602290781966,45.018709561825936,21.790587030813413,-23.571,-46.655,Industrial,295.3722701015,58.3053708836,2052,22.222270101500044,33.3637646828424,33.3637646828424
2024-02-04 19:47:00,3,0.7986428557564569,44.31344567825461,44.79136632783067,-23.5433,-46.622,Residencial,291.8039787415,50.920476109,1449,18.653978741499998,32.660809537973506,32.660809537973506
2024-02-05 05:20:00,1,1.4581755300514925,33.77685543154557,38.30348734214629,-23.5505,-46.6333,Comercial,297.8423502557,37.3404648617,2099,24.692350255700035,33.27620089990331,33.27620089990331
2024-02-05 14:20:00,3,1.6534903223948747,33.09853607351775,30.53119702185035,-23.5433,-46.622,Residencial,295.5897713789,30.4153065007,1369,22.439771378900048,32.660809537973506,32.660809537973506
2024-02-05 02:22:00,2,0.5931470690458106,51.50703366635829,40.93990784928699,-23.5592,-46.641,Residencial,298.1808607383,61.150550573,1677,25.03086073830002,32.660809537973506,32.660809537973506
2024-02-04 17:57:00,2,0.9367378662061812,54.46484228174278,31.922795568890965,-23.5592,-46.641,Residencial,300.3852668318,77.7859844559,1139,27.235266831800004,32.660809537973506,32.660809537973506
2024-02-07 10:32:00,4,0.6271823050344056,8.0820080151136,23.20147447958889,-23.571,-46.655,Industrial,292.8593830711,48.7053270497,1248,19.709383071100035,33.3637646828424,33.3637646828424
2024-02-03 05:07:00,3,1.014673066706426,24.270548523277693,41.09951079315008,-23.5433,-46.622,Residencial,296.5687244346,64.9175361545,537,23.41872443460005,32.660809537973506,32.660809537973506
2024-02-06 09:26:00,4,1.0497933305013176,6.106326294044384,40.01819666745477,-23.571,-46.655,Industrial,299.5796219206,61.1623690872,132,26.429621920600027,33.3637646828424,33.3637646828424
2024-02-06 08:31:00,1,1.466246600276297,9.990204929689462,25.1450796373139,-23.5505,-46.6333,Comercial,293.8391806285,52.4023264153,1068,20.689180628500026,33.27620089990331,33.27620089990331
2024-02-03 07:37:00,3,1.8728759721164527,14.245352516890012,41.87263254112779,-23.5433,-46.622,Residencial,291.2893948745,73.4779548163,2862,18.1393948745,32.660809537973506,32.660809537973506
2024-02-06 07:57:00,2,0.3217326149578881,10.605372476321346,41.40861344435503,-23.5592,-46.641,Residencial,300.8595140819,39.2483200845,697,27.70951408190001,32.660809537973506,32.660809537973506
2024-02-01 06:05:00,1,1.1394519485300565,18.122288211183253,25.500780662435268,-23.5505,-46.6333,Comercial,293.2277036966,49.2449075938,1896,20.077703696599997,33.27620089990331,33.27620089990331
2024-02-05 02:31:00,1,1.48690720513147,14.72903757796932,15.593363890752736,-23.5505,-46.6333,Comercial,300.4493188496,62.6451596116,1787,27.299318849600013,33.27620089990331,33.27620089990331
2024-02-03 00:48:00,1,0.9730344103102676,46.884516252949226,32.41215907119347,-23.5505,-46.6333,Comercial,303.1755255703,82.8442720029,1146,30.025525570300033,33.27620089990331,33.27620089990331
2024-02-02 16:38:00,3,0.9847680381493736,40.41823684279147,18.84464724109666,-23.5433,-46.622,Residencial,304.2269840459,40.1380517222,173,31.07698404590002,32.660809537973506,32.660809537973506
2024-02-05 06:43:00,1,1.1909360158017843,45.45513196976107,35.776930718566945,-23.5505,-46.6333,Comercial,302.2036897971,60.1148500247,76,29.05368979710005,33.27620089990331,33.27620089990331
2024-02-03 01:59:00,2,1.5210999845079176,17.713430989684717,28.293234587956796,-23.5592,-46.641,Residencial,293.9167746039,56.5510731213,2426,20.766774603900046,32.660809537973506,32.660809537973506
2024-02-07 21:23:00,3,0.7518117105871329,23.977860056036157,22.28430654738968,-23.5433,-46.622,Residencial,296.4428485345,57.3734278875,317,23.292848534500024,32.660809537973506,32.660809537973506
2024-02-05 06:18:00,2,1.0772548364449217,30.212529617886016,18.12613687480746,-23.5592,-46.641,Residencial,300.4161743539,62.5078353032,1718,27.2661743539,32.660809537973506,32.660809537973506
2024-02-06 00:20:00,2,0.714727137841211,51.00527214331192,30.93959271571243,-23.5592,-46.641,Residencial,298.8217524354,68.6597174286,1592,25.671752435400037,32.660809537973506,32.660809537973506
2024-02-01 17:27:00,2,2.6127959102601244,9.884266566387142,21.526931807125116,-23.5592,-46.641,Residencial,296.3084884509,37.7990798023,1324,23.158488450899995,32.660809537973506,32.660809537973506
2024-02-06 19:51:00,4,0.5466194092156361,11.309307448966452,44.475265751034144,-23.571,-46.655,Industrial,292.5740814666,49.9087204322,886,19.4240814666,33.3637646828424,33.3637646828424
2024-02-01 18:01:00,2,0.9297499506828876,11.728974370062922,15.693222079771036,-23.5592,-46.641,Residencial,297.048343867,81.937582249,1522,23.89834386700005,32.660809537973506,32.660809537973506
2024-02-06 17:07:00,2,1.5058887087991624,23.68831851062508,17.625673173991935,-23.5592,-46.641,Residencial,302.3058455361,40.279345833,890,29.155845536100003,32.660809537973506,32.660809537973506
2024-02-02 22:21:00,1,1.045337434474852,50.05337305418489,27.26116500520751,-23.5505,-46.6333,Comercial,302.6008010849,47.6230760003,2455,29.450801084900036,33.27620089990331,33.27620089990331
2024-02-07 05:59:00,3,1.6981558284498042,53.32142857338107,31.6717857561051,-23.5433,-46.622,Residencial,294.8403616883,42.089742402,2021,21.690361688300015,32.660809537973506,32.660809537973506
